"SUID","__glayCluster","Acession number","Altitude","any other important information","any other important information.1","any other important information.2","AverageShortestPathLength","Awn Colour","Awn Type","BetweennessCentrality","Biological status","Breeder","ClosenessCentrality","ClusteringCoefficient","Collection site","continent","Country of origin","Degree","Eccentricity","Genome","Glume Colour","Glume surface","Grain Colour","group","Growth habit","Harvest year","IsSingleNode","Kilian/IPK sowing no. 2010","Kilian/IPK sowing no. 2011","Kilian/IPK sowing no. 2012","Latitude","Location of multiplication","Longitude","name","NeighborhoodConnectivity","No.","NumberOfDirectedEdges","NumberOfUndirectedEdges","Other number","Parental line","PartnerOfMultiEdgedNodePairs","Pedigree","Plant","Population","Radiality","Replication","Seed source","selected","SelfLoops","shared name","SMTA related info","Source genebank","Stress","subgenomeA","subgenomeB","subgenomeD","taxon","TaxonCluster","Taxonomy","Taxonomy1","Taxonomy2","TopologicalCoefficient","Variety/Genotype","Wax","wordcloud.sync","Year listed / recommended / Acquisition year / released / collected"
"286","2","42868","1925.0","98","","","2.04320988","","","1.0312E-4","landrace","","0.48942598","0.77982591","Erzurum","Asia","Turkey","102","7","BAD","","","","I","na",,"false","",,,"N 40 02 49","","E 041 02","Triticum_aestivum.WW-221","178.87301587","","102","0","ICBW 505632","","24","",,"","0.88408779","","Beat Keller","false","0","WW-221","","ICARDA","892","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.40745562","","","false","na"
"285","2","WC483",,"Poland 21","V12","","1.69547325","White","Bearded","0.00367996","landrace","","0.58980583","0.49398852","","Europe","Poland","289","7","BAD","White","Smooth","Red","I","na",,"false","",,,"","","","Triticum_aestivum.WW-504","146.52968037","","289","0","1190483","","46","",,"JIC Watkins collection","0.92272519","","Simon Orford","false","0","WW-504","LoLa WISP MTA signed by BK","","29920","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.32562151","Surka Oscista","*","false","na"
"284","2","",,"Early","","","1.96090535","","","4.0038E-4","na","","0.50996852","0.69386139","","Asia","Israel","160","7","BAD","","","","","na",,"false","",,,"","","","Triticum_aestivum.WW-173","167.26732673","","160","0","","","40","",,"","0.89323274","","Saranga/Fahima","false","0","WW-173","","","3280","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.37929099","Zahir","","false","na"
"283","2","4776",,"supplementary accessions","","","1.97942387","","","3.318E-4","breeding line","","0.50519751","0.69438202","","America","Mexico","129","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-484","167.56666667","","129","0","","","30","",,"INRA wheat Core Collection","0.89117513","","Balfourier","false","0","WW-484","INRA SMTA signed by IPK admin","","2688","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.37825433","Mexique 58","","false","1974"
"282","2","",,"Early","","","1.90329218","","","5.8543E-4","na","","0.52540541","0.68603925","","Asia","Israel","179","7","BAD","","","","","na",,"false","",,,"","","","Triticum_aestivum.WW-172","169.95275591","","179","0","","","33","",,"","0.8996342","","Saranga/Fahima","false","0","WW-172","","","5460","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.38364053","Yuval","","false","na"
"281","2","5250",,"supplementary accessions","","","1.80864198","","","0.00136229","old cultivar","","0.55290102","0.61889977","","Asia","Japan","204","7","BAD","","","","II","Spring",,"false","",,,"","","","Triticum_aestivum.WW-485","163.41509434","","204","0","","","38","",,"INRA wheat Core Collection","0.91015089","","Balfourier","false","0","WW-485","INRA SMTA signed by IPK admin","","14468","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.36073972","NORIN 29","","false","1949"
"280","2","",,"early maturity, high yield, short plant height, and resistance to lodging","high crossability with rye and alien species","","1.83950617","","","0.00169676","parental material","National Kyushu Agricultural Research Center (present, NARO Kyushu Okinawa Agricultural Research Center)","0.54362416","0.54830438","","Asia","Japan","190","7","BAD","","","","III","Facultative",,"false","",,,"","","","Triticum_aestivum.WW-029","154.69230769","","190","0","","","23","cross between 'Saikai 115' (Hiyokukomugi) and 'Saikai 120' (Shiroganekomugi)",,"","0.90672154","","Martonvasar","false","0","WW-029","","","11842","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.34762316","ASAKAZE-KOMUGI","","false","1978"
"279","7","",,"BC5; Martonvásár wheat genotype with high crossability with rye","high crossability with rye and alien species","","2.0473251","","","7.585E-5","parental material, not a cultivar","Martonvasar","0.48844221","0.79197995","","Europe","Hungary","91","7","BAD","","","","IV","Winter",,"false","",,,"","","","Triticum_aestivum.WW-028","182.61403509","","91","0","","","28","cross between Matonvasari 9 and Chinese Spring",,"","0.88363054","","Martonvasar","false","0","WW-028","","","760","true","true","true","Triticum_aestivum","T. aestivum β","Triticum","aestivum","","0.4122213","Martonvásári 9kr1 (MV9KR1)","","false","1996"
"278","3","TRI 4608",,"","","SSD","1.82304527","","","0.00104857","na","","0.54853273","0.6086893","","Europe","Sweden","219","7","BAD","","","","II","Winter","2012.0","false","",,,"","IPK nurseries","","Triticum_aestivum.WW-110","167.01807229","2.0","219","0","46","","41","","8","","0.90855053","1.0","IPK/Kilian","false","0","WW-110","","IPK","11208","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","var. wittmackianum","0.37701596","","","false","1955"
"277","3","TRI 5460",,"","","SSD","1.96502058","","","2.3797E-4","old cultivar","","0.50890052","0.73700821","","Europe","Germany","159","7","BAD","","","","II","Winter","2012.0","false","",,,"","IPK nurseries","","Triticum_aestivum.WW-094","175.32653061","4.0","159","0","28","","41","","7","","0.89277549","3.0","IPK/Kilian","false","0","WW-094","","IPK","2610","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","var. albidumcompactoides","0.39666636","Sperlings Buhlendorfer","","false","1957"
"276","3","1080",,"","","","1.90740741","","","4.5278E-4","cultivar","","0.52427184","0.68825397","","Europe","Austria","202","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-287","170.23015873","","202","0","","","57","",,"NAM INRA","0.89917695","","Balfourier","false","0","WW-287","INRA SMTA signed by IPK admin","","5060","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.38513611","ATUT II","","false","1974"
"275","2","TRI 9671",,"","","SSD","2.0473251","","","1.8466E-4","old cultivar","","0.48844221","0.69900643","","Europe","Bulgaria","81","7","BAD","","","","III","Winter","2012.0","false","",,,"","IPK nurseries","","Triticum_aestivum.WW-072","175.18644068","1.0","81","0","1","","19","","3","","0.88363054","2.0","IPK/Kilian","false","0","WW-072","","IPK","1168","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","var. aestivum","0.39724816","Rusalka","","false","1970"
"274","3","2424",,"","","","1.82921811","","","0.00121394","cultivar","","0.54668166","0.58857835","","Europe","Czechia","235","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-346","165.6993865","","235","0","","","53","",,"INRA wheat Core Collection","0.90786465","","Balfourier","false","0","WW-346","INRA SMTA signed by IPK admin","","11520","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.37403925","Danubia","","false","1984"
"273","2","",,"","","","1.59465021","","","0.00764605","old cultivar","","0.62709677","0.43724685","","Asia","Russian Federation","400","7","BAD","","","","II","Spring",,"false","",,,"","","","Triticum_aestivum.WW-064","141.52788104","","400","0","","","97","",,"","0.93392775","","IPK/ Börner","false","0","WW-064","","","60686","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.31520686","Saratovskya 29","","false","na"
"272","7","",,"","","","1.95061728","","","3.6164E-4","current variety","Martonvasar","0.51265823","0.68651979","","Europe","Hungary","143","7","BAD","","","","IV","Winter",,"false","",,,"","","","Triticum_aestivum.WW-026","179.79807692","","143","0","","","27","",,"","0.89437586","","Martonvasar","false","0","WW-026","","","3640","true","true","true","Triticum_aestivum","T. aestivum β","Triticum","aestivum","","0.40586473","MV-KOLO","","false","2006"
"271","3","4698",,"","","","1.85185185","","","0.00116556","breeding line","","0.54","0.58487278","","Europe","Poland","210","7","BAD","","","","III","Spring",,"false","",,,"","","","Triticum_aestivum.WW-389","164.05263158","","210","0","","","41","",,"INRA wheat Core Collection","0.90534979","","Balfourier","false","0","WW-389","INRA SMTA signed by IPK admin","","9868","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.37032197","MEDRA/AURORA//HOHENTURM/DINA","","false","na"
"270","3","4300",,"","","","1.94650206","","","3.2553E-4","landrace","","0.51374207","0.68453536","","Europe","Poland","171","7","BAD","","","","II","Spring",,"false","",,,"","","","Triticum_aestivum.WW-381","173.60747664","","171","0","","","44","",,"INRA wheat Core Collection","0.8948331","","Balfourier","false","0","WW-381","INRA SMTA signed by IPK admin","","3698","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.3927771","LESZYNSKA WCZESNA","","false","1937"
"269","2","TRI 3820",,"Colecção do Prof. Vasconcellos","","","2.03703704","","","1.5239E-4","landrace","","0.49090909","0.72094214","","Europe","Portugal","95","7","BAD","","","","I","na",,"false","",,,"","","","Triticum_aestivum.WW-135","191.87301587","","95","0","","","21","",,"","0.88477366","","Wanda Viegas","false","0","WW-135","","IPK","1258","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","aestivum","0.43410185","Mole Algarvio","","false","<1933"
"268","3","2399",,"","","","1.80246914","","","0.00148516","breeding line","","0.55479452","0.57863636","","Europe","Poland","291","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-345","162.0625","","291","0","","","79","",,"INRA wheat Core Collection","0.91083676","","Balfourier","false","0","WW-345","INRA SMTA signed by IPK admin","","13804","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.36582957","D130-63","","false","na"
"267","3","9048",,"","","","1.91563786","","","4.2877E-4","old cultivar","","0.52201933","0.69256198","","Europe","Finland","194","7","BAD","","","","II","Winter",,"false","",,,"","","","Triticum_aestivum.WW-436","170.95041322","","194","0","","","46","",,"INRA wheat Core Collection","0.89826246","","Balfourier","false","0","WW-436","INRA SMTA signed by IPK admin","","4712","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.38589258","Hopea","","false","1936"
"266","7","13310",,"","","","1.73662551","","","0.00200296","old cultivar","","0.57582938","0.55231931","","Europe","Germany","298","7","BAD","","","","II","Spring",,"false","",,,"","","","Triticum_aestivum.WW-440","160.15942029","","298","0","","","64","",,"INRA wheat Core Collection","0.91815272","","Balfourier","false","0","WW-440","INRA SMTA signed by IPK admin","","20340","true","true","true","Triticum_aestivum","T. aestivum β","Triticum","aestivum","","0.36071942","FRUH-WEIZEN","","false","na"
"265","2","3366",,"","","","1.69547325","","","0.00295245","old cultivar","","0.58980583","0.50575895","","Europe","Hungary","303","7","BAD","","","","II","Spring",,"false","",,,"","","","Triticum_aestivum.WW-363","153.78733032","","303","0","","","63","",,"INRA wheat Core Collection","0.92272519","","Balfourier","false","0","WW-363","INRA SMTA signed by IPK admin","","27874","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.34251076","GODOLLOI 15","","false","1957"
"264","3","4525",,"","","","1.76954733","","","0.00162219","old cultivar","","0.56511628","0.57847949","","Europe","Poland","278","7","BAD","","","","II","Spring",,"false","",,,"","","","Triticum_aestivum.WW-385","162.953125","","278","0","","","64","",,"INRA wheat Core Collection","0.91449474","","Balfourier","false","0","WW-385","INRA SMTA signed by IPK admin","","16334","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.36784001","Malgorzatka Udycka","","false","1958"
"263","2","5501",,"","","","2.05349794","","","7.548E-5","old cultivar","","0.48697395","0.8020202","","Europe","Italy","82","7","BAD","","","","II","Winter",,"false","",,,"","","","Triticum_aestivum.WW-406","199.67272727","","82","0","","","19","",,"INRA wheat Core Collection","0.88294467","","Balfourier","false","0","WW-406","INRA SMTA signed by IPK admin","","668","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.45174825","Orlandi","","false","1947"
"262","3","24066",,"","","","1.96707819","","","2.5039E-4","breeding line","","0.5083682","0.73818729","","Europe","Switzerland","163","7","BAD","","","","I","Facultative",,"false","",,,"","","","Triticum_aestivum.WW-468","169.88659794","","163","0","","","47","",,"INRA wheat Core Collection","0.89254687","","Balfourier","false","0","WW-468","INRA SMTA signed by IPK admin","","2610","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.38435882","Croisement 268","","false","1929"
"261","2","13978",,"","","","2.0308642","","","6.477E-5","cultivar","","0.49240122","0.80769231","","Europe","Netherlands","78","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-446","202.0","","78","0","","","11","",,"INRA wheat Core Collection","0.88545953","","Balfourier","false","0","WW-446","INRA SMTA signed by IPK admin","","840","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.45598194","AXONA","","false","1983"
"260","3","4706",,"","","","2.09465021","","","1.705E-5","cultivar","","0.47740668","0.84684685","","Europe","Netherlands","58","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-391","221.86486486","","58","0","","","13","",,"INRA wheat Core Collection","0.8783722","","Balfourier","false","0","WW-391","INRA SMTA signed by IPK admin","","206","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.50423833","MELCHIOR","","false","1974"
"259","3","524",,"","","","1.87037037","","","8.1578E-4","breeding line","","0.53465347","0.61732712","","Europe","Netherlands","186","7","BAD","","","","III","Winter",,"false","",,,"","","","Triticum_aestivum.WW-313","170.30555556","","186","0","","","30","",,"INRA wheat Core Collection","0.90329218","","Balfourier","false","0","WW-313","INRA SMTA signed by IPK admin","","8028","true","true","true","Triticum_aestivum","T. aestivum γ","Triticum","aestivum","","0.38530669","line60293","","false","na"
"258","2","",,"","","","1.90123457","","","4.1973E-4","current variety","KWS Lochow","0.52597403","0.68909941","","Europe","Germany","153","7","BAD","","","","IV","Spring",,"false","",,,"","","","Triticum_aestivum.WW-016","182.6328125","","153","0","","","19","",,"","0.89986283","","KWS","false","0","WW-016","","","5234","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.41226369","Taifun","","false","2003"
"257","2","957",,"","","","1.73251029","","","0.00221685","old cultivar","","0.57719715","0.55796126","","Oceania","New Zealand","278","7","BAD","","","","II","Spring",,"false","",,,"","","","Triticum_aestivum.WW-285","160.81725888","","278","0","","","62","",,"NAM INRA","0.91860997","","Balfourier","false","0","WW-285","INRA SMTA signed by IPK admin","","23006","true","true","true","Triticum_aestivum","T. aestivum α","Triticum","aestivum","","0.3557904","ARAWA","","false","1955"
"256","2","8812",,"III'; III","","SSD","2.03497942","","","0.00856585","wild","","0.49140546","0.55384615","Iraq, North slope of Jabal Sinjar N of Kursi","Asia","Iraq","38","6","BA","","","","tetraploid","na","2012.0","false","","4117.0","4117.0","","""IPK """"little field""""""","","Triticum_dicoccoides.WW-260","162.34615385","","38","0","","","12","","1","wheat wild relatives and neglected","0.88500229","","Kilian","false","0","WW-260","","","47878","true","true","false","Triticum_dicoccoides",,"Triticum","dicoccoides (Koern. ex Aschers. et Graebn.) Schweinf.","subsp. dicoccoides","0.35680473","","","false","na"
